colno,verb id,tense id,aux id,person no,person,conjugation,stem,end,irregularS,irregularE,specialCalc,specialCase
5999,64,6,2,3S,Il,moulût,moul,ût,,,0,
6000,64,6,2,3P,Ils,moulussent,moul,ussent,,,0,
6001,64,6,2,1P,Nous,moulussions,moul,ussions,,,0,
6002,64,6,2,2P,Vous,moulussiez,moul,ussiez,,,0,
6012,64,9,2,,,moulant,moul,ant,,,0,
6013,64,10,2,,,moulu(s),moul,u(s),1,,0,
8997,64,10,2,,,moulue(s),moul,ue(s),1,0,0,
6071,65,2,3,1S,Je,mourrai,mourr,ai,1,,0,
6072,65,2,3,2S,Tu,mourras,mourr,as,1,,0,
6073,65,2,3,3S,Il,mourra,mourr,a,1,,0,
6074,65,2,3,3P,Ils,mourront,mourr,ont,1,,0,
6075,65,2,3,1P,Nous,mourrons,mourr,ons,1,,0,
6076,65,2,3,2P,Vous,mourrez,mourr,ez,1,,0,
6101,65,7,3,1S,Je,mourrais,mourr,ais,1,,0,
6102,65,7,3,2S,Tu,mourrais,mourr,ais,1,,0,
6103,65,7,3,3S,Il,mourrait,mourr,ait,1,,0,
6104,65,7,3,3P,Ils,mourraient,mourr,aient,1,,0,
6105,65,7,3,1P,Nous,mourrions,mourr,ions,1,,0,
6106,65,7,3,2P,Vous,mourriez,mourr,iez,1,,0,
6065,65,1,3,1S,Je,meurs,meur,s,1,,0,
6066,65,1,3,2S,Tu,meurs,meur,s,1,,0,
6067,65,1,3,3S,Il,meurt,meur,t,1,,0,
6068,65,1,3,3P,Ils,meurent,meur,ent,1,,0,
6069,65,1,3,1P,Nous,mourons,mour,ons,,,0,
6070,65,1,3,2P,Vous,mourez,mour,ez,,,0,
6089,65,5,3,1S,Je,meure,meur,e,,,0,
6090,65,5,3,2S,Tu,meures,meur,es,,,0,
6091,65,5,3,3S,Il,meure,meur,e,,,0,
6092,65,5,3,3P,Ils,meurent,meur,ent,,,0,
6093,65,5,3,1P,Nous,mourions,mour,ions,1,,0,
6094,65,5,3,2P,Vous,mouriez,mour,iez,1,,0,
6077,65,3,3,1S,Je,mourais,mour,ais,,,0,
6078,65,3,3,2S,Tu,mourais,mour,ais,,,0,
6079,65,3,3,3S,Il,mourait,mour,ait,,,0,
6080,65,3,3,3P,Ils,mouraient,mour,aient,,,0,
6081,65,3,3,1P,Nous,mourions,mour,ions,,,0,
6082,65,3,3,2P,Vous,mouriez,mour,iez,,,0,
6083,65,4,3,1S,Je,mourus,mour,us,,,0,
6084,65,4,3,2S,Tu,mourus,mour,us,,,0,
6085,65,4,3,3S,Il,mourut,mour,ut,,,0,
6086,65,4,3,3P,Ils,moururent,mour,urent,,,0,
6087,65,4,3,1P,Nous,mourûmes,mour,ûmes,,,0,
6088,65,4,3,2P,Vous,mourûtes,mour,ûtes,,,0,
6095,65,6,3,1S,Je,mourusse,mour,usse,,,0,
6096,65,6,3,2S,Tu,mourusses,mour,usses,,,0,
6097,65,6,3,3S,Il,mourût,mour,ût,,,0,
6098,65,6,3,3P,Ils,mourussent,mour,ussent,,,0,
6099,65,6,3,1P,Nous,mourussions,mour,ussions,,,0,
6100,65,6,3,2P,Vous,mourussiez,mour,ussiez,,,0,
6110,65,9,3,,,mourant,mour,ant,,,0,
6111,65,10,3,,,mort(s),m,ort(s),1,1,0,
8998,65,10,3,,,morte(s),m,orte(s),1,1,0,
6169,66,2,2,1S,Je,mouvrai,mouvr,ai,1,,0,
6170,66,2,2,2S,Tu,mouvras,mouvr,as,1,,0,
6171,66,2,2,3S,Il,mouvra,mouvr,a,1,,0,
6172,66,2,2,3P,Ils,mouvront,mouvr,ont,1,,0,
6173,66,2,2,1P,Nous,mouvrons,mouvr,ons,1,,0,
6174,66,2,2,2P,Vous,mouvrez,mouvr,ez,1,,0,
6199,66,7,2,1S,Je,mouvrais,mouvr,ais,1,,0,
6200,66,7,2,2S,Tu,mouvrais,mouvr,ais,1,,0,
6201,66,7,2,3S,Il,mouvrait,mouvr,ait,1,,0,
6202,66,7,2,3P,Ils,mouvraient,mouvr,aient,1,,0,
6203,66,7,2,1P,Nous,mouvrions,mouvr,ions,1,,0,
6204,66,7,2,2P,Vous,mouvriez,mouvr,iez,1,,0,
6163,66,1,2,1S,Je,meus,meu,s,1,,0,
6164,66,1,2,2S,Tu,meus,meu,s,1,,0,
6165,66,1,2,3S,Il,meut,meu,t,1,,0,
6166,66,1,2,3P,Ils,meuvent,meuv,ent,1,,0,
6167,66,1,2,1P,Nous,mouvons,mouv,ons,,,0,
6168,66,1,2,2P,Vous,mouvez,mouv,ez,,,0,
6187,66,5,2,1S,Je,meuve,meuv,e,,,0,
6188,66,5,2,2S,Tu,meuves,meuv,es,,,0,
6189,66,5,2,3S,Il,meuve,meuv,e,,,0,
6190,66,5,2,3P,Ils,meuvent,meuv,ent,,,0,
6191,66,5,2,1P,Nous,mouvions,mouv,ions,1,,0,
6192,66,5,2,2P,Vous,mouviez,mouv,iez,1,,0,
6175,66,3,2,1S,Je,mouvais,mouv,ais,,,0,
6176,66,3,2,2S,Tu,mouvais,mouv,ais,,,0,
6177,66,3,2,3S,Il,mouvait,mouv,ait,,,0,
6178,66,3,2,3P,Ils,mouvaient,mouv,aient,,,0,
6179,66,3,2,1P,Nous,mouvions,mouv,ions,,,0,
6180,66,3,2,2P,Vous,mouviez,mouv,iez,,,0,
6181,66,4,2,1S,Je,mus,m,us,1,,0,
6182,66,4,2,2S,Tu,mus,m,us,1,,0,
6183,66,4,2,3S,Il,mut,m,ut,1,1,1,m
6184,66,4,2,3P,Ils,murent,m,urent,1,,0,
6185,66,4,2,1P,Nous,mûmes,m,ûmes,1,,0,
6186,66,4,2,2P,Vous,mûtes,m,ûtes,1,,0,
6193,66,6,2,1S,Je,musse,m,usse,,,0,
6194,66,6,2,2S,Tu,musses,m,usses,,,0,
6195,66,6,2,3S,Il,mût,m,ût,,,0,
6196,66,6,2,3P,Ils,mussent,m,ussent,,,0,
6197,66,6,2,1P,Nous,mussions,m,ussions,,,0,
6198,66,6,2,2P,Vous,mussiez,m,ussiez,,,0,
6208,66,9,2,,,mouvant,mouv,ant,,,0,
6209,66,10,2,,,mû(us),m,û(us),1,1,0,
8999,66,10,2,,,mue(s),m,ue(s),1,1,0,
6267,67,2,3,1S,Je,naîtrai,naîtr,ai,1,,0,
6268,67,2,3,2S,Tu,naîtras,naîtr,as,1,,0,
6269,67,2,3,3S,Il,naîtra,naîtr,a,1,,0,
6270,67,2,3,3P,Ils,naîtront,naîtr,ont,1,,0,
6271,67,2,3,1P,Nous,naîtrons,naîtr,ons,1,,0,
6272,67,2,3,2P,Vous,naîtrez,naîtr,ez,1,,0,
6297,67,7,3,1S,Je,naîtrais,naîtr,ais,1,,0,
6298,67,7,3,2S,Tu,naîtrais,naîtr,ais,1,,0,
6299,67,7,3,3S,Il,naîtrait,naîtr,ait,1,,0,
6300,67,7,3,3P,Ils,naîtraient,naîtr,aient,1,,0,
6301,67,7,3,1P,Nous,naîtrions,naîtr,ions,1,,0,
6302,67,7,3,2P,Vous,naîtriez,naîtr,iez,1,,0,
6261,67,1,3,1S,Je,nais,nai,s,1,,0,
6262,67,1,3,2S,Tu,nais,nai,s,1,,0,
6263,67,1,3,3S,Il,naît,naî,t,1,,0,
6264,67,1,3,3P,Ils,naissent,naiss,ent,1,,0,
6265,67,1,3,1P,Nous,naissons,naiss,ons,1,,0,
6266,67,1,3,2P,Vous,naissez,naiss,ez,1,,0,
6285,67,5,3,1S,Je,naisse,naiss,e,,,0,
6286,67,5,3,2S,Tu,naisses,naiss,es,,,0,
6287,67,5,3,3S,Il,naisse,naiss,e,,,0,
6288,67,5,3,3P,Ils,naissent,naiss,ent,,,0,
6289,67,5,3,1P,Nous,naissions,naiss,ions,,,0,
6290,67,5,3,2P,Vous,naissiez,naiss,iez,,,0,
6273,67,3,3,1S,Je,naissais,naiss,ais,,,0,
6274,67,3,3,2S,Tu,naissais,naiss,ais,,,0,
6275,67,3,3,3S,Il,naissait,naiss,ait,,,0,
6276,67,3,3,3P,Ils,naissaient,naiss,aient,,,0,
6277,67,3,3,1P,Nous,naissions,naiss,ions,,,0,
6278,67,3,3,2P,Vous,naissiez,naiss,iez,,,0,
6279,67,4,3,1S,Je,naquis,naqu,is,1,,0,
6280,67,4,3,2S,Tu,naquis,naqu,is,1,,0,
6281,67,4,3,3S,Il,naquit,naqu,it,1,,0,
6282,67,4,3,3P,Ils,naquirent,naqu,irent,1,,0,
6283,67,4,3,1P,Nous,naquîmes,naqu,îmes,1,,0,
6284,67,4,3,2P,Vous,naquîtes,naqu,îtes,1,,0,
6291,67,6,3,1S,Je,naquisse,naqu,isse,,,0,
6292,67,6,3,2S,Tu,naquisses,naqu,isses,,,0,
6293,67,6,3,3S,Il,naquît,naqu,ît,,,0,
6294,67,6,3,3P,Ils,naquissent,naqu,issent,,,0,
6295,67,6,3,1P,Nous,naquissions,naqu,issions,,,0,
6296,67,6,3,2P,Vous,naquissiez,naqu,issiez,,,0,
6306,67,9,3,,,naissant,naiss,ant,,,0,
6307,67,10,3,,,né(s),n,é(s),1,1,0,
9000,67,10,3,,,née(s),n,ée(s),1,1,0,
6365,68,2,2,1S,J',ouïrai,ouïr,ai,,,0,
6366,68,2,2,2S,Tu,ouïras,ouïr,as,,,0,
6367,68,2,2,3S,Il,ouïra,ouïr,a,,,0,
6368,68,2,2,3P,Ils,ouïront,ouïr,ont,,,0,
6369,68,2,2,1P,Nous,ouïrons,ouïr,ons,,,0,
6370,68,2,2,2P,Vous,ouïrez,ouïr,ez,,,0,
6395,68,7,2,1S,J',ouïrais,ouïr,ais,,,0,
6396,68,7,2,2S,Tu,ouïrais,ouïr,ais,,,0,
6397,68,7,2,3S,Il,ouïrait,ouïr,ait,,,0,
6398,68,7,2,3P,Ils,ouïraient,ouïr,aient,,,0,
6399,68,7,2,1P,Nous,ouïrions,ouïr,ions,,,0,
6400,68,7,2,2P,Vous,ouïriez,ouïr,iez,,,0,
6359,68,1,2,1S,J',ois,oi,s,1,,0,
6360,68,1,2,2S,Tu,ois,oi,s,1,,0,
6361,68,1,2,3S,Il,oit,oi,t,1,,0,
6362,68,1,2,3P,Ils,oient,oi,ent,1,,0,
6363,68,1,2,1P,Nous,oyons,oy,ons,1,,0,
6364,68,1,2,2P,Vous,oyez,oy,ez,1,,0,
6383,68,5,2,1S,J',oie,oi,e,,,0,
6384,68,5,2,2S,Tu,oies,oi,es,,,0,
6385,68,5,2,3S,Il,oie,oi,e,,,0,
6386,68,5,2,3P,Ils,oient,oi,ent,,,0,
6387,68,5,2,1P,Nous,oyions,oy,ions,1,,0,
6388,68,5,2,2P,Vous,oyiez,oy,iez,1,,0,
6371,68,3,2,1S,J',oyais,oy,ais,,,0,
6372,68,3,2,2S,Tu,oyais,oy,ais,,,0,
6373,68,3,2,3S,Il,oyait,oy,ait,,,0,
6374,68,3,2,3P,Ils,oyaient,oy,aient,,,0,
6375,68,3,2,1P,Nous,oyions,oy,ions,,,0,
6376,68,3,2,2P,Vous,oyiez,oy,iez,,,0,
6377,68,4,2,1S,J',ouïs,ou,ïs,1,1,0,
6378,68,4,2,2S,Tu,ouïs,ou,ïs,1,1,0,
6379,68,4,2,3S,Il,ouït,ou,ït,1,1,0,
6380,68,4,2,3P,Ils,ouïrent,ou,ïrent,1,1,0,
6381,68,4,2,1P,Nous,ouïmes,ou,ïmes,1,1,0,
6382,68,4,2,2P,Vous,ouïtes,ou,ïtes,1,1,0,
6389,68,6,2,1S,J',ouïsse,ou,ïsse,,1,0,
6390,68,6,2,2S,Tu,ouïsses,ou,ïsses,,1,0,
6391,68,6,2,3S,Il,ouït,ou,ït,,1,0,
6392,68,6,2,3P,Ils,ouïssent,ou,ïssent,,1,0,
6393,68,6,2,1P,Nous,ouïssions,ou,ïssions,,1,0,
6394,68,6,2,2P,Vous,ouïssiez,ou,ïssiez,,1,0,
6404,68,9,2,,,oyant,oy,ant,,,0,
6405,68,10,2,,,ouï(s),ou,ï(s),,1,0,
9001,68,10,2,,,ouïe(s),ou,ïe(s),0,1,0,
6463,69,2,3,1S,Je,paîtrai,paîtr,ai,1,,0,
6464,69,2,3,2S,Tu,paîtras,paîtr,as,1,,0,
6465,69,2,3,3S,Il,paîtra,paîtr,a,1,,0,
6466,69,2,3,3P,Ils,paîtront,paîtr,ont,1,,0,
6467,69,2,3,1P,Nous,paîtrons,paîtr,ons,1,,0,
6468,69,2,3,2P,Vous,paîtrez,paîtr,ez,1,,0,
6481,69,7,3,1S,Je,paîtrais,paîtr,ais,1,,0,
6482,69,7,3,2S,Tu,paîtrais,paîtr,ais,1,,0,
6483,69,7,3,3S,Il,paîtrait,paîtr,ait,1,,0,
6484,69,7,3,3P,Ils,paîtraient,paîtr,aient,1,,0,
6485,69,7,3,1P,Nous,paîtrions,paîtr,ions,1,,0,
6486,69,7,3,2P,Vous,paîtriez,paîtr,iez,1,,0,
6457,69,1,3,1S,Je,pais,pai,s,1,,0,
6458,69,1,3,2S,Tu,pais,pai,s,1,,0,
6459,69,1,3,3S,Il,paît,paî,t,1,,0,
6460,69,1,3,3P,Ils,paissent,paiss,ent,1,,0,
6461,69,1,3,1P,Nous,paissons,paiss,ons,1,,0,
6462,69,1,3,2P,Vous,paissez,paiss,ez,1,,0,
6475,69,5,3,1S,Je,paisse,paiss,e,,,0,
6476,69,5,3,2S,Tu,paisses,paiss,es,,,0,
6477,69,5,3,3S,Il,paisse,paiss,e,,,0,
6478,69,5,3,3P,Ils,paissent,paiss,ent,,,0,
6479,69,5,3,1P,Nous,paissions,paiss,ions,,,0,
6480,69,5,3,2P,Vous,paissiez,paiss,iez,,,0,
6469,69,3,3,1S,Je,paissais,paiss,ais,,,0,
6470,69,3,3,2S,Tu,paissais,paiss,ais,,,0,
6471,69,3,3,3S,Il,paissait,paiss,ait,,,0,
6472,69,3,3,3P,Ils,paissaient,paiss,aient,,,0,
6473,69,3,3,1P,Nous,paissions,paiss,ions,,,0,
6474,69,3,3,2P,Vous,paissiez,paiss,iez,,,0,
6490,69,9,3,,,paissant,pais,sant,,,0,
6497,70,2,3,1S,Je,partirai,partir,ai,,,0,
6498,70,2,3,2S,Tu,partiras,partir,as,,,0,
6499,70,2,3,3S,Il,partira,partir,a,,,0,
6500,70,2,3,3P,Ils,partiront,partir,ont,,,0,
6501,70,2,3,1P,Nous,partirons,partir,ons,,,0,
6502,70,2,3,2P,Vous,partirez,partir,ez,,,0,
6527,70,7,3,1S,Je,partirais,partir,ais,,,0,
6528,70,7,3,2S,Tu,partirais,partir,ais,,,0,
6529,70,7,3,3S,Il,partirait,partir,ait,,,0,
6530,70,7,3,3P,Ils,partiraient,partir,aient,,,0,
6531,70,7,3,1P,Nous,partirions,partir,ions,,,0,
6532,70,7,3,2P,Vous,partiriez,partir,iez,,,0,
6491,70,1,3,1S,Je,pars,par,s,1,,0,
6492,70,1,3,2S,Tu,pars,par,s,1,,0,
6493,70,1,3,3S,Il,part,par,t,1,,0,
6494,70,1,3,3P,Ils,partent,part,ent,,,0,
6495,70,1,3,1P,Nous,partons,part,ons,,,0,
6496,70,1,3,2P,Vous,partez,part,ez,,,0,
6515,70,5,3,1S,Je,parte,part,e,,,0,
6516,70,5,3,2S,Tu,partes,part,es,,,0,
6517,70,5,3,3S,Il,parte,part,e,,,0,
6518,70,5,3,3P,Ils,partent,part,ent,,,0,
6519,70,5,3,1P,Nous,partions,part,ions,,,0,
6520,70,5,3,2P,Vous,partiez,part,iez,,,0,
6503,70,3,3,1S,Je,partais,part,ais,,,0,
6504,70,3,3,2S,Tu,partais,part,ais,,,0,
6505,70,3,3,3S,Il,partait,part,ait,,,0,
6506,70,3,3,3P,Ils,partaient,part,aient,,,0,
6507,70,3,3,1P,Nous,partions,part,ions,,,0,
6508,70,3,3,2P,Vous,partiez,part,iez,,,0,
6509,70,4,3,1S,Je,partis,part,is,,,0,
6510,70,4,3,2S,Tu,partis,part,is,,,0,
6511,70,4,3,3S,Il,partit,part,it,,,0,
6512,70,4,3,3P,Ils,partirent,part,irent,,,0,
6513,70,4,3,1P,Nous,partîmes,part,îmes,,,0,
6514,70,4,3,2P,Vous,partîtes,part,îtes,,,0,
6521,70,6,3,1S,Je,partisse,part,isse,,,0,
6522,70,6,3,2S,Tu,partisses,part,isses,,,0,
6523,70,6,3,3S,Il,partît,part,ît,,,0,
6524,70,6,3,3P,Ils,partissent,part,issent,,,0,
6525,70,6,3,1P,Nous,partissions,part,issions,,,0,
6526,70,6,3,2P,Vous,partissiez,part,issiez,,,0,
6536,70,9,3,,,partant,part,ant,,,0,
6537,70,10,3,,,parti(s),part,i(s),,,0,
9002,70,10,3,,,partie(s),part,ie(s),0,0,0,
6595,71,2,2,1S,Je,peindrai,peindr,ai,1,,0,
6596,71,2,2,2S,Tu,peindras,peindr,as,1,,0,
6597,71,2,2,3S,Il,peindra,peindr,a,1,,0,
6598,71,2,2,3P,Ils,peindront,peindr,ont,1,,0,
6599,71,2,2,1P,Nous,peindrons,peindr,ons,1,,0,
6600,71,2,2,2P,Vous,peindrez,peindr,ez,1,,0,
6625,71,7,2,1S,Je,peindrais,peindr,ais,1,,0,
6626,71,7,2,2S,Tu,peindrais,peindr,ais,1,,0,
6627,71,7,2,3S,Il,peindrait,peindr,ait,1,,0,
6628,71,7,2,3P,Ils,peindraient,peindr,aient,1,,0,
6629,71,7,2,1P,Nous,peindrions,peindr,ions,1,,0,
6630,71,7,2,2P,Vous,peindriez,peindr,iez,1,,0,
6589,71,1,2,1S,Je,peins,pein,s,1,,0,
6590,71,1,2,2S,Tu,peins,pein,s,1,,0,
6591,71,1,2,3S,Il,peint,pein,t,1,,0,
6592,71,1,2,3P,Ils,peignent,peign,ent,1,,0,
6593,71,1,2,1P,Nous,peignons,peign,ons,1,,0,
6594,71,1,2,2P,Vous,peignez,peign,ez,1,,0,
6613,71,5,2,1S,Je,peigne,peign,e,,,0,
6614,71,5,2,2S,Tu,peignes,peign,es,,,0,
6615,71,5,2,3S,Il,peigne,peign,e,,,0,
6616,71,5,2,3P,Ils,peignent,peign,ent,,,0,
6617,71,5,2,1P,Nous,peignions,peign,ions,,,0,
6618,71,5,2,2P,Vous,peigniez,peign,iez,,,0,
6601,71,3,2,1S,Je,peignais,peign,ais,,,0,
6602,71,3,2,2S,Tu,peignais,peign,ais,,,0,
6603,71,3,2,3S,Il,peignait,peign,ait,,,0,
6604,71,3,2,3P,Ils,peignaient,peign,aient,,,0,
6605,71,3,2,1P,Nous,peignions,peign,ions,,,0,
6606,71,3,2,2P,Vous,peigniez,peign,iez,,,0,
6607,71,4,2,1S,Je,peignis,peign,is,,,0,
6608,71,4,2,2S,Tu,peignis,peign,is,,,0,
6609,71,4,2,3S,Il,peignit,peign,it,,,0,
6610,71,4,2,3P,Ils,peignirent,peign,irent,,,0,
6611,71,4,2,1P,Nous,peignîmes,peign,îmes,,,0,
6612,71,4,2,2P,Vous,peignîtes,peign,îtes,,,0,
6619,71,6,2,1S,Je,peignisse,peign,isse,,,0,
6620,71,6,2,2S,Tu,peignisses,peign,isses,,,0,
6621,71,6,2,3S,Il,peignît,peign,ît,,,0,
6622,71,6,2,3P,Ils,peignissent,peign,issent,,,0,
6623,71,6,2,1P,Nous,peignissions,peign,issions,,,0,
6624,71,6,2,2P,Vous,peignissiez,peign,issiez,,,0,
6634,71,9,2,,,peignant,peign,ant,,,0,
6635,71,10,2,,,peint(s),pein,t(s),1,1,0,
9003,71,10,2,,,peinte(s),pein,te(s),1,1,0,
6693,72,2,2,1S,Je,perdrai,perdr,ai,1,,0,
6694,72,2,2,2S,Tu,perdras,perdr,as,1,,0,
6695,72,2,2,3S,Il,perdra,perdr,a,1,,0,
6696,72,2,2,3P,Ils,perdront,perdr,ont,1,,0,
6697,72,2,2,1P,Nous,perdrons,perdr,ons,1,,0,
6698,72,2,2,2P,Vous,perdrez,perdr,ez,1,,0,
6723,72,7,2,1S,Je,perdrais,perdr,ais,1,,0,
6724,72,7,2,2S,Tu,perdrais,perdr,ais,1,,0,
6725,72,7,2,3S,Il,perdrait,perdr,ait,1,,0,
6726,72,7,2,3P,Ils,perdraient,perdr,aient,1,,0,
6727,72,7,2,1P,Nous,perdrions,perdr,ions,1,,0,
6728,72,7,2,2P,Vous,perdriez,perdr,iez,1,,0,
6687,72,1,2,1S,Je,perds,perd,s,,,0,
6688,72,1,2,2S,Tu,perds,perd,s,,,0,
6689,72,1,2,3S,Il,perd,perd,,,,0,
6690,72,1,2,3P,Ils,perdent,perd,ent,,,0,
6691,72,1,2,1P,Nous,perdons,perd,ons,,,0,
6692,72,1,2,2P,Vous,perdez,perd,ez,,,0,
6711,72,5,2,1S,Je,perde,perd,e,,,0,
6712,72,5,2,2S,Tu,perdes,perd,es,,,0,
6713,72,5,2,3S,Il,perde,perd,e,,,0,
6714,72,5,2,3P,Ils,perdent,perd,ent,,,0,
6715,72,5,2,1P,Nous,perdions,perd,ions,,,0,
6716,72,5,2,2P,Vous,perdiez,perd,iez,,,0,
6699,72,3,2,1S,Je,perdais,perd,ais,,,0,
6700,72,3,2,2S,Tu,perdais,perd,ais,,,0,
6701,72,3,2,3S,Il,perdait,perd,ait,,,0,
6702,72,3,2,3P,Ils,perdaient,perd,aient,,,0,
6703,72,3,2,1P,Nous,perdions,perd,ions,,,0,
6704,72,3,2,2P,Vous,perdiez,perd,iez,,,0,
6705,72,4,2,1S,Je,perdis,perd,is,,,0,
6706,72,4,2,2S,Tu,perdis,perd,is,,,0,
6707,72,4,2,3S,Il,perdit,perd,it,,,0,
6708,72,4,2,3P,Ils,perdirent,perd,irent,,,0,
6709,72,4,2,1P,Nous,perdîmes,perd,îmes,,,0,
6710,72,4,2,2P,Vous,perdîtes,perd,îtes,,,0,
6717,72,6,2,1S,Je,perdisse,perd,isse,,,0,
6718,72,6,2,2S,Tu,perdisses,perd,isses,,,0,
6719,72,6,2,3S,Il,perdît,perd,ît,,,0,
6720,72,6,2,3P,Ils,perdissent,perd,issent,,,0,
6721,72,6,2,1P,Nous,perdissions,perd,issions,,,0,
6722,72,6,2,2P,Vous,perdissiez,perd,issiez,,,0,
6732,72,9,2,,,perdant,perd,ant,,,0,
6733,72,10,2,,,perdu(s),perd,u(s),,,0,
9004,72,10,2,,,perdue(s),perd,ue(s),0,0,0,
6791,73,2,2,1S,Je,plairai,plair,ai,1,,0,
6792,73,2,2,2S,Tu,plairas,plair,as,1,,0,
6793,73,2,2,3S,Il,plaira,plair,a,1,,0,
6794,73,2,2,3P,Ils,plairont,plair,ont,1,,0,
6795,73,2,2,1P,Nous,plairons,plair,ons,1,,0,
6796,73,2,2,2P,Vous,plairez,plair,ez,1,,0,
6821,73,7,2,1S,Je,plairais,plair,ais,1,,0,
6822,73,7,2,2S,Tu,plairais,plair,ais,1,,0,
6823,73,7,2,3S,Il,plairait,plair,ait,1,,0,
6824,73,7,2,3P,Ils,plairaient,plair,aient,1,,0,
6825,73,7,2,1P,Nous,plairions,plair,ions,1,,0,
6826,73,7,2,2P,Vous,plairiez,plair,iez,1,,0,
6785,73,1,2,1S,Je,plais,plai,s,,,0,
6786,73,1,2,2S,Tu,plais,plai,s,,,0,
6787,73,1,2,3S,Il,plaît,plaî,t,1,,0,
6788,73,1,2,3P,Ils,plaisent,plais,ent,1,,0,
6789,73,1,2,1P,Nous,plaisons,plais,ons,1,,0,
6790,73,1,2,2P,Vous,plaisez,plais,ez,1,,0,
6809,73,5,2,1S,Je,plaise,plais,e,,,0,
6810,73,5,2,2S,Tu,plaises,plais,es,,,0,
6811,73,5,2,3S,Il,plaise,plais,e,,,0,
6812,73,5,2,3P,Ils,plaisent,plais,ent,,,0,
6813,73,5,2,1P,Nous,plaisions,plais,ions,,,0,
6814,73,5,2,2P,Vous,plaisiez,plais,iez,,,0,
6797,73,3,2,1S,Je,plaisais,plais,ais,,,0,
6798,73,3,2,2S,Tu,plaisais,plais,ais,,,0,
6799,73,3,2,3S,Il,plaisait,plais,ait,,,0,
6800,73,3,2,3P,Ils,plaisaient,plais,aient,,,0,
6801,73,3,2,1P,Nous,plaisions,plais,ions,,,0,
6802,73,3,2,2P,Vous,plaisiez,plais,iez,,,0,
6803,73,4,2,1S,Je,plus,pl,us,1,,0,
